date,category,demand,month_end,year,week_of_year,bank_holidays_in_week,has_bank_holiday,is_new_year_fitness,is_back_to_school,is_exam_season,is_q4_holiday_electronics,weeks_to_new_year_start,weeks_to_bts_start,weeks_to_exam_start,weeks_to_q4_start
2024-11-01,school_supplies,100.8,24/11/2024,2024,45,0,0,0,0,0,1,-44,-12,-27,-1
2024-12-01,electronic_goods,136.0,29/12/2024,2024,49,2,1,0,0,0,1,-48,-16,-31,-5
2024-12-01,fitness_equipment,121.7,29/12/2024,2024,49,2,1,0,0,0,1,-48,-16,-31,-5
2024-12-01,school_supplies,100.6,29/12/2024,2024,49,2,1,0,0,0,1,-48,-16,-31,-5
2025-01-01,electronic_goods,137.9,26/01/2025,2025,2,0,0,1,0,0,0,-1,31,16,42
2025-01-01,fitness_equipment,116.2,26/01/2025,2025,2,0,0,1,0,0,0,-1,31,16,42
2025-01-01,school_supplies,101.8,26/01/2025,2025,2,0,0,1,0,0,0,-1,31,16,42
2025-02-01,electronic_goods,141.3,23/02/2025,2025,6,0,0,0,0,0,0,-5,27,12,38
2025-02-01,fitness_equipment,121.9,23/02/2025,2025,6,0,0,0,0,0,0,-5,27,12,38
2025-02-01,school_supplies,102.8,23/02/2025,2025,6,0,0,0,0,0,0,-5,27,12,38
2025-03-01,electronic_goods,154.9,30/03/2025,2025,11,0,0,0,0,0,0,-9,23,8,34
2025-03-01,fitness_equipment,123.4,30/03/2025,2025,11,0,0,0,0,0,0,-9,23,8,34
2025-03-01,school_supplies,103.1,30/03/2025,2025,11,0,0,0,0,0,0,-9,23,8,34
2025-04-01,electronic_goods,139.0,27/04/2025,2025,15,1,1,0,0,1,0,-14,18,3,29
2025-04-01,fitness_equipment,117.0,27/04/2025,2025,15,1,1,0,0,1,0,-14,18,3,29
2025-04-01,school_supplies,104.1,27/04/2025,2025,15,1,1,0,0,1,0,-14,18,3,29
2025-05-01,electronic_goods,136.2,25/05/2025,2025,19,1,1,0,0,1,0,-18,14,-1,25
2025-05-01,fitness_equipment,114.0,25/05/2025,2025,19,1,1,0,0,1,0,-18,14,-1,25
2025-05-01,school_supplies,102.2,25/05/2025,2025,19,1,1,0,0,1,0,-18,14,-1,25
2025-06-01,electronic_goods,134.3,29/06/2025,2025,24,0,0,0,0,1,0,-22,10,-5,21
2025-06-01,fitness_equipment,112.7,29/06/2025,2025,24,0,0,0,0,1,0,-22,10,-5,21
2025-06-01,school_supplies,103.8,29/06/2025,2025,24,0,0,0,0,1,0,-22,10,-5,21
2025-07-01,electronic_goods,133.0,27/07/2025,2025,28,0,0,0,0,0,0,-27,5,-10,16
2025-07-01,fitness_equipment,116.5,27/07/2025,2025,28,0,0,0,0,0,0,-27,5,-10,16
2025-07-01,school_supplies,102.5,27/07/2025,2025,28,0,0,0,0,0,0,-27,5,-10,16
2025-08-01,electronic_goods,137.4,31/08/2025,2025,32,1,1,0,1,0,0,-31,1,-14,12
2025-08-01,fitness_equipment,117.7,31/08/2025,2025,32,1,1,0,1,0,0,-31,1,-14,12
2025-08-01,school_supplies,104.3,31/08/2025,2025,32,1,1,0,1,0,0,-31,1,-14,12
2025-09-01,electronic_goods,152.9,28/09/2025,2025,37,0,0,0,1,0,0,-35,-3,-18,8
2025-09-01,fitness_equipment,119.2,28/09/2025,2025,37,0,0,0,1,0,0,-35,-3,-18,8
2025-09-01,school_supplies,102.6,28/09/2025,2025,37,0,0,0,1,0,0,-35,-3,-18,8
2025-10-01,electronic_goods,164.2,26/10/2025,2025,41,0,0,0,0,0,1,-40,-8,-23,3
2025-10-01,fitness_equipment,112.3,26/10/2025,2025,41,0,0,0,0,0,1,-40,-8,-23,3
2025-10-01,school_supplies,102.4,26/10/2025,2025,41,0,0,0,0,0,1,-40,-8,-23,3
